GenomeID	Temp_optimum
2163617	52.5
4469021	52.5
4440003	52.5
4438898	52.5
4438900	52.5
4342943	52.5
4479641	52.5
4408452	52.5
4366654	52.5
1786242	52.5
3644246	52.5
2578093	52.5
4397809	52.5
3453402	52.5
4128050	52.5
4409737	52.5
4445069	52.5
3947187	52.5
4337359	52.5
4410203	52.5
3163321	52.5
3832474	52.5
1626546	52.5
2035148	52.5
4476038	52.5
1938977	52.5
4475883	52.5
3118802	52.5
4305472	52.5
2195541	52.5
3670937	52.5
4391565	52.5
4436360	52.5
4481616	52.5
2795009	52.5
2237542	52.5
3646393	52.5
2209310	52.5
4433747	52.5
4472392	52.5
3023247	52.5
4397884	52.5
3733070	52.5
4414936	52.5
3311090	52.5
4251762	52.5
3594560	52.5
4441437	52.5
4452785	52.5
4390648	52.5
3668033	52.5
1774547	52.5
3453405	52.5
2064578	52.5
4324383	52.5
3620083	52.5
2921543	52.5
4341516	52.5
3209978	52.5
1856848	52.5
3603152	52.5
1777272	52.5
4364461	52.5
4324832	52.5
2833154	52.5
1838125	52.5
4425357	52.5
2738382	52.5
2074307	52.5
4459688	52.5
2787338	52.5
2852944	52.5
1545876	52.5
1545874	52.5
3670934	52.5
4461296	52.5
3506101	52.5
4328543	52.5
2493502	52.5
4465681	52.5
2919674	52.5
4128051	52.5
3035909	52.5
1734664	52.5
4340795	52.5
3177808	52.5
4465186	52.5
3071263	52.5
3400356	52.5
4403784	52.5
4406078	52.5
4373146	52.5
4364462	52.5
1959228	52.5
2615643	52.5
1777113	52.5
2355001	52.5
2490933	52.5
4447147	52.5
4369376	52.5
3270003	52.5
4472558	52.5
4191301	52.5
3069471	52.5
4385335	52.5
4417393	52.5
4361977	52.5
1847106	52.5
4395368	52.5
4432885	52.5
2941627	52.5
2941615	52.5
4411904	52.5
3129575	52.5
4452687	52.5
4325433	52.5
3813510	52.5
1572117	52.5
3544470	52.5
3164213	52.5
2143193	52.5
3614196	52.5
4450799	52.5
1593226	52.5
3093375	52.5
4338898	52.5
3624677	52.5
3449653	52.5
1695962	52.5
4476036	52.5
4443532	52.5
4435705	52.5
4445865	52.5
4349358	52.5
4345961	52.5
2183541	52.5
291342	52.5
2048825	52.5
3923279	52.5
2944295	52.5
2567755	52.5
4141757	52.5
4359686	52.5
4475907	52.5
4417939	52.5
2805453	52.5
2825795	52.5
4427442	52.5
4438809	52.5
1682991	52.5
4475199	52.5
3450069	52.5
4336526	52.5
4355427	52.5
2772152	52.5
4415031	52.5
4423323	52.5
4380204	52.5
4471600	52.5
3302094	52.5
2568781	52.5
3931402	52.5
2167217	52.5
4440401	52.5
3060693	52.5
4331470	52.5
4415002	52.5
4315044	52.5
4325608	52.5
2545522	52.5
4306245	52.5
4438895	52.5
4449721	52.5
4366315	52.5
2890164	52.5
4402724	52.5
2027464	52.5
4435318	52.5
4412269	52.5
1654750	52.5
4468504	52.5
3793356	52.5
2016292	52.5
3316288	52.5
4035262	52.5
2387996	52.5
4347926	52.5
4482231	52.5
4350054	52.5
4449234	52.5
4326863	52.5
3113490	52.5
4481466	52.5
2082342	52.5
2107886	52.5
4470102	52.5
4350167	52.5
2964355	52.5
3403066	52.5
4434825	52.5
4424567	52.5
2529473	52.5
1778833	52.5
2780570	52.5
1641407	52.5
3784837	52.5
2269844	52.5
4426876	52.5
3347434	52.5
4435687	52.5
2315055	52.5
2578087	52.5
4446065	52.5
2181385	52.5
4449232	52.5
3350509	52.5
4205820	52.5
3429728	52.5
2749087	52.5
4380883	52.5
2521905	52.5
4219227	52.5
4279722	52.5
2093718	52.5
4333827	52.5
4365798	52.5
4395165	52.5
4432973	52.5
4418345	52.5
4353747	52.5
1803612	52.5
4335728	52.5
4423619	52.5
4071382	52.5
3518844	52.5
2380507	52.5
4427860	52.5
1995590	52.5
3995350	52.5
3144801	52.5
3938624	52.5
4025922	52.5
1710493	52.5
1572880	52.5
3046395	52.5
4484071	52.5
4458162	52.5
2639205	52.5
4367651	52.5
4365838	52.5
1957395	52.5
2343955	52.5
4438159	52.5
1555794	52.5
3927842	52.5
3294564	52.5
2578373	52.5
2881201	52.5
4372474	52.5
2592498	52.5
3074967	52.5
4413793	52.5
2093723	52.5
4405554	52.5
4436419	52.5
3432987	52.5
4455518	52.5
4391089	52.5
4452133	52.5
2397798	52.5
2131003	52.5
4021671	52.5
4352272	52.5
3606751	52.5
2876959	52.5
4366936	52.5
1500074	52.5
4327770	52.5
4478322	52.5
4384608	52.5
1792837	52.5
4348062	52.5
3919592	52.5
4257198	52.5
2164240	52.5
2500769	52.5
3391811	52.5
4346312	52.5
4436016	52.5
4438075	52.5
1928155	52.5
4403193	52.5
4002208	52.5
2183538	52.5
3993084	52.5
4139744	52.5
4438294	52.5
1896636	52.5
4405095	52.5
4468503	52.5
2572348	52.5
3736867	52.5
4429851	52.5
4370075	52.5
2391070	52.5
3145405	52.5
1675605	52.5
4309661	52.5
4194229	52.5
4326155	52.5
2155790	52.5
3874145	52.5
4325114	52.5
4347169	52.5
2138693	52.5
4469018	52.5
3660356	52.5
1712732	52.5
1619366	52.5
4342948	52.5
4020045	52.5
1661571	52.5
4432874	52.5
3250790	52.5
1773520	52.5
4395834	52.5
2658407	52.5
1741358	52.5
4353746	52.5
4447842	52.5
3178558	52.5
2965854	52.5
4354576	52.5
4438922	52.5
3964064	52.5
4251318	52.5
3124874	52.5
3858501	52.5
2347792	52.5
2244255	52.5
4342401	52.5
4474331	52.5
3808142	52.5
1563881	52.5
3282593	52.5
4484192	52.5
4062316	52.5
1546788	52.5
3012751	52.5
2818409	52.5
4359522	52.5
4327435	52.5
4450043	52.5
3259735	52.5
1622423	52.5
1995591	52.5
2007848	52.5
4417994	52.5
2818418	52.5
3569809	52.5
4447300	52.5
3049165	52.5
4360232	52.5
4335485	52.5
1663900	52.5
4454354	52.5
4472337	52.5
4359519	52.5
3166864	52.5
2344909	52.5
2043163	52.5
2045752	52.5
2988482	52.5
2763495	52.5
4191306	52.5
4362934	52.5
2979581	52.5
4343174	52.5
4416377	52.5
1697473	52.5
2262030	52.5
4376017	52.5
4372374	52.5
4358676	52.5
4360308	52.5
4392864	52.5
3542640	52.5
1818104	52.5
2291530	52.5
4386321	52.5
2150549	52.5
4326283	52.5
1766140	52.5
4039493	52.5
2538343	52.5
3008036	52.5
3079736	52.5
4376956	52.5
2502995	52.5
2268865	52.5
1535392	52.5
3302093	52.5
2089433	52.5
1626534	52.5
2877484	52.5
2558487	52.5
3353113	52.5
4324657	52.5
1501839	52.5
3015890	52.5
4390068	52.5
4428208	52.5
4482155	52.5
4313249	52.5
4318005	52.5
3411521	52.5
4397830	52.5
3156913	52.5
1959220	52.5
4472919	52.5
4445030	52.5
3707043	52.5
3714472	52.5
2142223	52.5
4416259	52.5
4394501	52.5
4461661	52.5
2521909	52.5
3576920	52.5
4411761	52.5
4190319	52.5
1580382	52.5
3972255	52.5
1749788	52.5
2077977	52.5
3661868	52.5
4408592	52.5
2051284	52.5
2353871	52.5
2707300	52.5
4412861	52.5
4350388	52.5
2096478	52.5
1589675	52.5
4483134	52.5
4481431	52.5
4340289	52.5
4403436	52.5
3841428	52.5
2496582	52.5
1934379	52.5
4334682	52.5
1862187	52.5
4409876	52.5
4401679	52.5
2700819	52.5
4454350	52.5
3263854	52.5
3880004	52.5
2181800	52.5
2612552	52.5
4184569	52.5
2614500	52.5
3506765	52.5
1646509	52.5
4189608	52.5
3564431	52.5
4444098	52.5
1534463	52.5
2350161	52.5
2806314	52.5
4470858	52.5
3549314	52.5
4417766	52.5
4392697	52.5
4343733	52.5
4358763	52.5
4171939	52.5
2124558	52.5
4436667	52.5
4380073	52.5
4359722	52.5
1516176	52.5
4404276	52.5
2973084	52.5
4371678	52.5
3828835	52.5
1953121	52.5
4449588	52.5
2124557	52.5
2388993	52.5
4409783	52.5
4371961	52.5
1942018	52.5
2659563	52.5
2150553	52.5
4326278	52.5
3152885	52.5
4438927	52.5
2592156	52.5
2362679	52.5
3630758	52.5
3453401	52.5
2332661	52.5
2812398	52.5
2124552	52.5
3867723	52.5
4280621	52.5
2920559	52.5
4450222	52.5
2941622	52.5
1774544	52.5
2745915	52.5
3942049	52.5
4039131	52.5
2083097	52.5
4355712	52.5
1661348	52.5
3685724	52.5
1894059	52.5
4108885	52.5
4416495	52.5
3098812	52.5
3983358	52.5
4483133	52.5
4398513	52.5
1959224	52.5
3391226	52.5
2393193	52.5
4342608	52.5
1967725	52.5
4243547	52.5
4334293	52.5
4406071	52.5
1642039	52.5
2726983	52.5
2247378	52.5
448685	52.5
772999	52.5
653186	52.5
2849734	52.5
2849733	52.5
4439779	52.5
3718738	52.5
1661970	52.5
4383319	52.5
4377395	52.5
4435977	52.5
4412235	52.5
1661972	52.5
3334888	52.5
3601529	52.5
4468509	52.5
2700812	52.5
1774545	52.5
2026537	52.5
1729776	52.5
1670668	52.5
1811207	52.5
2056317	52.5
4374690	52.5
3974608	52.5
2706298	52.5
4412698	52.5
2697645	52.5
4359524	52.5
3668416	52.5
4464878	52.5
2659566	52.5
1579087	52.5
4445570	52.5
4065003	52.5
2945206	52.5
4434405	52.5
4353528	52.5
3969838	52.5
2624941	52.5
4425827	52.5
3078939	52.5
3871843	52.5
2313895	52.5
4479183	52.5
3696690	52.5
3036691	52.5
3936553	52.5
4468293	52.5
4353336	52.5
2047261	52.5
3019705	52.5
4362904	52.5
2947316	52.5
4423785	52.5
4454380	52.5
3658166	52.5
1705125	52.5
3507147	52.5
4443535	52.5
4370260	52.5
3981293	52.5
4435962	52.5
2460398	52.5
3241517	52.5
1615889	52.5
4383367	52.5
2051681	52.5
4455572	52.5
4401236	52.5
4386227	52.5
3923284	52.5
2887850	52.5
2177516	52.5
2046738	52.5
2272659	52.5
1571223	52.5
4411617	52.5
4462583	52.5
4353521	52.5
2350501	52.5
1980583	52.5
3540328	52.5
4307854	52.5
4482502	52.5
4390438	52.5
3105773	52.5
1666645	52.5
4465812	52.5
1663571	52.5
3651131	52.5
4013057	52.5
4348211	52.5
4442505	52.5
4442098	52.5
3936547	52.5
4479824	52.5
4372152	52.5
4381470	52.5
1934380	52.5
1995364	52.5
2116008	52.5
4330039	52.5
4348010	52.5
3044605	52.5
4360233	52.5
4378341	52.5
4337361	52.5
4374103	52.5
3620089	52.5
2427931	52.5
4418347	52.5
4477228	52.5
3659819	52.5
2191122	52.5
4284143	52.5
3979502	52.5
4377661	52.5
4360481	52.5
4403855	52.5
4466367	52.5
2493619	52.5
1712727	52.5
1712729	52.5
4381029	52.5
2445175	52.5
3613878	52.5
1932912	52.5
4438736	52.5
2119845	52.5
4401680	52.5
2394314	52.5
3093367	52.5
4482265	52.5
4425467	52.5
3907635	52.5
3074205	52.5
2326963	52.5
2945201	52.5
2945200	52.5
2529472	52.5
4394503	52.5
2649200	52.5
4382393	52.5
1957398	52.5
1733111	52.5
2950915	52.5
2936180	52.5
4384418	52.5
2806898	52.5
3261679	52.5
3291527	52.5
2015038	52.5
4244415	52.5
3546758	52.5
4243539	52.5
4423611	52.5
4395789	52.5
3350658	52.5
4363865	52.5
4483212	52.5
2252937	52.5
4432886	52.5
3993089	52.5
3707257	52.5
3053790	52.5
3449645	52.5
3449648	52.5
4349970	52.5
4400502	52.5
3731036	52.5
1580380	52.5
2015430	52.5
2497255	52.5
2022296	52.5
4408019	52.5
3333582	52.5
3408730	52.5
2120212	52.5
2468729	52.5
4354774	52.5
4386320	52.5
1535393	52.5
2476930	52.5
4413405	52.5
4414871	52.5
3917515	52.5
3676489	52.5
2022302	52.5
1997343	52.5
4454818	52.5
4336527	52.5
286248	52.5
4328803	52.5
130664	52.5
66045	52.5
155432	52.5
139957	52.5
14525	52.5
14521	52.5
718987	52.5
14524	52.5
562637	52.5
336122	52.5
278715	52.5
279564	52.5
278229	52.5
312554	52.5
960674	52.5
4095272	52.5
677205	52.5
370005	52.5
357246	52.5
358773	52.5
357981	52.5
368467	52.5
368125	52.5
367637	52.5
361657	52.5
358417	52.5
366935	52.5
359404	52.5
368619	52.5
362897	52.5
364244	52.5
1113967	52.5
1114961	52.5
4430180	52.5
2246915	52.5
4344185	52.5
4473197	52.5
4451618	52.5
4392329	52.5
4411759	52.5
2401002	52.5
1773555	52.5
4370861	52.5
4474927	52.5
4355485	52.5
4370353	52.5
4479295	52.5
3110818	52.5
2611129	52.5
3806411	52.5
3465091	52.5
2191695	52.5
4448830	52.5
3302091	52.5
1867726	52.5
3967093	52.5
3960875	52.5
4423614	52.5
4326355	52.5
1715663	52.5
2014334	52.5
2474441	52.5
4336638	52.5
4416669	52.5
4404303	52.5
4414199	52.5
4031165	52.5
3975986	52.5
2568793	52.5
2104083	52.5
4367642	52.5
2881205	52.5
3366422	52.5
2329364	52.5
4361865	52.5
4030832	52.5
2314402	52.5
2984001	52.5
3384049	52.5
3625905	52.5
2371314	52.5
3974605	52.5
4410533	52.5
4303189	52.5
4465455	52.5
4413773	52.5
2177519	52.5
1839424	52.5
2551329	52.5
4346105	52.5
4365904	52.5
4205816	52.5
4471459	52.5
3464694	52.5
4410556	52.5
4343151	52.5
4459836	52.5
2934939	52.5
2149172	52.5
1640466	52.5
3808360	52.5
1688513	52.5
4406748	52.5
4276549	52.5
4465162	52.5
4158925	52.5
1661966	52.5
2578375	52.5
2572355	52.5
3511773	52.5
3227214	52.5
1670612	52.5
4417699	52.5
4459059	52.5
4330055	52.5
2312625	52.5
4471462	52.5
4317805	52.5
1840958	52.5
2393315	52.5
3917523	52.5
3511771	52.5
3683279	52.5
3518852	52.5
4454403	52.5
4436142	52.5
4351651	52.5
2443707	52.5
1708372	52.5
4483302	52.5
1982590	52.5
2658409	52.5
4014311	52.5
4367250	52.5
4420373	52.5
4420378	52.5
4456230	52.5
2859133	52.5
3687496	52.5
2539029	52.5
4368918	52.5
2881204	52.5
2751959	52.5
4184573	52.5
4380949	52.5
2156165	52.5
4279721	52.5
2145865	52.5
3938625	52.5
1618366	52.5
2173267	52.5
4467680	52.5
1627938	52.5
4467502	52.5
2849873	52.5
4458734	52.5
4419775	52.5
4150597	52.5
2801516	52.5
2944589	52.5
4384880	52.5
4185338	52.5
2600159	52.5
3113481	52.5
1840964	52.5
3620672	52.5
4355432	52.5
3567130	52.5
2832972	52.5
3627931	52.5
4475091	52.5
1687542	52.5
3938626	52.5
2053006	52.5
4472596	52.5
4389378	52.5
3740840	52.5
