GenomeID	Width
419448	-0.105360515657826
4370723	-0.105360515657826
140023	-0.105360515657826
140621	-0.105360515657826
140545	-0.105360515657826
139581	-0.105360515657826
1107722	-0.105360515657826
618249	-0.105360515657826
7063	-0.105360515657826
365224	-0.105360515657826
358874	-0.105360515657826
365114	-0.105360515657826
358246	-0.105360515657826
358136	-0.105360515657826
364739	-0.105360515657826
368621	-0.105360515657826
359616	-0.105360515657826
359808	-0.105360515657826
367614	-0.105360515657826
362634	-0.105360515657826
358219	-0.105360515657826
4483453	-0.105360515657826
903642	-0.105360515657826
356813	-0.105360515657826
360372	-0.105360515657826
817275	-0.105360515657826
366615	-0.105360515657826
7062	-0.105360515657826
341127	-0.105360515657826
4424098	-0.105360515657826
4353337	-0.105360515657826
930800	-0.105360515657826
909567	-0.105360515657826
1100916	-0.105360515657826
1040921	-0.105360515657826
974415	-0.105360515657826
980387	-0.105360515657826
1061907	-0.105360515657826
901694	-0.105360515657826
967099	-0.105360515657826
864703	-0.105360515657826
951089	-0.105360515657826
1083535	-0.105360515657826
1010522	-0.105360515657826
1090461	-0.105360515657826
881035	-0.105360515657826
901874	-0.105360515657826
988394	-0.105360515657826
1082930	-0.105360515657826
946164	-0.105360515657826
948089	-0.105360515657826
1050119	-0.105360515657826
1075899	-0.105360515657826
978327	-0.105360515657826
1004875	-0.105360515657826
950713	-0.105360515657826
983481	-0.105360515657826
1016455	-0.105360515657826
905536	-0.105360515657826
940426	-0.105360515657826
1032042	-0.105360515657826
856368	-0.105360515657826
1002656	-0.105360515657826
1008044	-0.105360515657826
996475	-0.105360515657826
916338	-0.105360515657826
880022	-0.105360515657826
1019008	-0.105360515657826
947140	-0.105360515657826
894887	-0.105360515657826
869871	-0.105360515657826
1000163	-0.105360515657826
951731	-0.105360515657826
1009778	-0.105360515657826
1078019	-0.105360515657826
887114	-0.105360515657826
1006889	-0.105360515657826
915564	-0.105360515657826
988494	-0.105360515657826
1104378	-0.105360515657826
939837	-0.105360515657826
1040606	-0.105360515657826
992852	-0.105360515657826
914474	-0.105360515657826
986171	-0.105360515657826
891196	-0.105360515657826
949600	-0.105360515657826
982522	-0.105360515657826
915364	-0.105360515657826
1003565	-0.105360515657826
1063370	-0.105360515657826
1011568	-0.105360515657826
1030789	-0.105360515657826
951776	-0.105360515657826
935689	-0.105360515657826
947047	-0.105360515657826
861757	-0.105360515657826
876793	-0.105360515657826
914990	-0.105360515657826
963837	-0.105360515657826
867020	-0.105360515657826
876652	-0.105360515657826
1058184	-0.105360515657826
884002	-0.105360515657826
1064014	-0.105360515657826
905828	-0.105360515657826
882287	-0.105360515657826
964195	-0.105360515657826
1020615	-0.105360515657826
896253	-0.105360515657826
1006208	-0.105360515657826
866835	-0.105360515657826
961886	-0.105360515657826
934808	-0.105360515657826
892611	-0.105360515657826
918867	-0.105360515657826
953544	-0.105360515657826
967525	-0.105360515657826
1101382	-0.105360515657826
1062558	-0.105360515657826
853583	-0.105360515657826
1072134	-0.105360515657826
1033521	-0.105360515657826
1020162	-0.105360515657826
884266	-0.105360515657826
1031734	-0.105360515657826
862576	-0.105360515657826
1044819	-0.105360515657826
883151	-0.105360515657826
1052852	-0.105360515657826
1060604	-0.105360515657826
923644	-0.105360515657826
872850	-0.105360515657826
979345	-0.105360515657826
988866	-0.105360515657826
957476	-0.105360515657826
732997	-0.105360515657826
791023	-0.105360515657826
637339	-0.105360515657826
628031	-0.105360515657826
677183	-0.105360515657826
650320	-0.105360515657826
657260	-0.105360515657826
694323	-0.105360515657826
698221	-0.105360515657826
683931	-0.105360515657826
687357	-0.105360515657826
691514	-0.105360515657826
653328	-0.105360515657826
736956	-0.105360515657826
756724	-0.105360515657826
633834	-0.105360515657826
629274	-0.105360515657826
751016	-0.105360515657826
644997	-0.105360515657826
740192	-0.105360515657826
753122	-0.105360515657826
738650	-0.105360515657826
795502	-0.105360515657826
668897	-0.105360515657826
656854	-0.105360515657826
700648	-0.105360515657826
680199	-0.105360515657826
730308	-0.105360515657826
750214	-0.105360515657826
657182	-0.105360515657826
780576	-0.105360515657826
692348	-0.105360515657826
698709	-0.105360515657826
747704	-0.105360515657826
620038	-0.105360515657826
709600	-0.105360515657826
670556	-0.105360515657826
641799	-0.105360515657826
764154	-0.105360515657826
785087	-0.105360515657826
648554	-0.105360515657826
706354	-0.105360515657826
736655	-0.105360515657826
797795	-0.105360515657826
618168	-0.105360515657826
786032	-0.105360515657826
649070	-0.105360515657826
737518	-0.105360515657826
620034	-0.105360515657826
630968	-0.105360515657826
701152	-0.105360515657826
659954	-0.105360515657826
642835	-0.105360515657826
787231	-0.105360515657826
653730	-0.105360515657826
702994	-0.105360515657826
687894	-0.105360515657826
701391	-0.105360515657826
754284	-0.105360515657826
761066	-0.105360515657826
633648	-0.105360515657826
627035	-0.105360515657826
666871	-0.105360515657826
737864	-0.105360515657826
691767	-0.105360515657826
651307	-0.105360515657826
713017	-0.105360515657826
721633	-0.105360515657826
748097	-0.105360515657826
643090	-0.105360515657826
641952	-0.105360515657826
797205	-0.105360515657826
706307	-0.105360515657826
687295	-0.105360515657826
667597	-0.105360515657826
745740	-0.105360515657826
662033	-0.105360515657826
620933	-0.105360515657826
625067	-0.105360515657826
725602	-0.105360515657826
719926	-0.105360515657826
788908	-0.105360515657826
743632	-0.105360515657826
786280	-0.105360515657826
796525	-0.105360515657826
622219	-0.105360515657826
633216	-0.105360515657826
758975	-0.105360515657826
743771	-0.105360515657826
642725	-0.105360515657826
682911	-0.105360515657826
702518	-0.105360515657826
727499	-0.105360515657826
733523	-0.105360515657826
631642	-0.105360515657826
669686	-0.105360515657826
662206	-0.105360515657826
757044	-0.105360515657826
611620	-0.105360515657826
750936	-0.105360515657826
622759	-0.105360515657826
631771	-0.105360515657826
665600	-0.105360515657826
434113	-0.105360515657826
430337	-0.105360515657826
446709	-0.105360515657826
466575	-0.105360515657826
423501	-0.105360515657826
390279	-0.105360515657826
443513	-0.105360515657826
386855	-0.105360515657826
410741	-0.105360515657826
428760	-0.105360515657826
399645	-0.105360515657826
398742	-0.105360515657826
967971	-0.105360515657826
747513	-0.105360515657826
926546	-0.105360515657826
653399	-0.105360515657826
1068437	-0.105360515657826
716788	-0.105360515657826
1073075	-0.105360515657826
782205	-0.105360515657826
1033208	-0.105360515657826
720644	-0.105360515657826
997948	-0.105360515657826
720823	-0.105360515657826
923587	-0.105360515657826
688922	-0.105360515657826
988141	-0.105360515657826
989863	-0.105360515657826
620505	-0.105360515657826
932163	-0.105360515657826
701419	-0.105360515657826
1068141	-0.105360515657826
977266	-0.105360515657826
912214	-0.105360515657826
1099232	-0.105360515657826
904547	-0.105360515657826
1039449	-0.105360515657826
992467	-0.105360515657826
868050	-0.105360515657826
999570	-0.105360515657826
907876	-0.105360515657826
919144	-0.105360515657826
916136	-0.105360515657826
1097108	-0.105360515657826
1007374	-0.105360515657826
996213	-0.105360515657826
940240	-0.105360515657826
1101831	-0.105360515657826
923219	-0.105360515657826
904192	-0.105360515657826
915387	-0.105360515657826
857364	-0.105360515657826
1049976	-0.105360515657826
861389	-0.105360515657826
1009780	-0.105360515657826
1040683	-0.105360515657826
1077057	-0.105360515657826
1049836	-0.105360515657826
991440	-0.105360515657826
1037872	-0.105360515657826
974961	-0.105360515657826
1068543	-0.105360515657826
1015056	-0.105360515657826
926490	-0.105360515657826
1028753	-0.105360515657826
930934	-0.105360515657826
989783	-0.105360515657826
1088328	-0.105360515657826
954889	-0.105360515657826
998172	-0.105360515657826
1002809	-0.105360515657826
941964	-0.105360515657826
948689	-0.105360515657826
1025022	-0.105360515657826
1081074	-0.105360515657826
1081683	-0.105360515657826
754454	-0.105360515657826
773728	-0.105360515657826
664537	-0.105360515657826
694177	-0.105360515657826
770913	-0.105360515657826
712050	-0.105360515657826
786401	-0.105360515657826
716935	-0.105360515657826
725790	-0.105360515657826
623846	-0.105360515657826
632549	-0.105360515657826
733555	-0.105360515657826
715267	-0.105360515657826
656779	-0.105360515657826
726771	-0.105360515657826
797104	-0.105360515657826
649522	-0.105360515657826
735754	-0.105360515657826
798475	-0.105360515657826
606487	-0.105360515657826
703789	-0.105360515657826
623663	-0.105360515657826
787510	-0.105360515657826
755247	-0.105360515657826
737618	-0.105360515657826
776491	-0.105360515657826
710132	-0.105360515657826
674060	-0.105360515657826
715217	-0.105360515657826
750576	-0.105360515657826
703409	-0.105360515657826
630800	-0.105360515657826
622206	-0.105360515657826
786149	-0.105360515657826
714447	-0.105360515657826
748647	-0.105360515657826
685068	-0.105360515657826
723832	-0.105360515657826
780554	-0.105360515657826
779219	-0.105360515657826
709332	-0.105360515657826
796561	-0.105360515657826
741836	-0.105360515657826
721243	-0.105360515657826
771508	-0.105360515657826
998766	-0.105360515657826
686428	-0.105360515657826
1020115	-0.105360515657826
772753	-0.105360515657826
908385	-0.105360515657826
734883	-0.105360515657826
961900	-0.105360515657826
634799	-0.105360515657826
1072898	-0.105360515657826
721212	-0.105360515657826
1055616	-0.105360515657826
984689	-0.105360515657826
786015	-0.105360515657826
778069	-0.105360515657826
919794	-0.105360515657826
638429	-0.105360515657826
1012143	-0.105360515657826
734672	-0.105360515657826
957357	-0.105360515657826
793480	-0.105360515657826
854631	-0.105360515657826
682100	-0.105360515657826
992730	-0.105360515657826
704991	-0.105360515657826
1026379	-0.105360515657826
673114	-0.105360515657826
1041921	-0.105360515657826
742798	-0.105360515657826
913551	-0.105360515657826
761125	-0.105360515657826
1056817	-0.105360515657826
606838	-0.105360515657826
1063791	-0.105360515657826
799172	-0.105360515657826
938785	-0.105360515657826
711820	-0.105360515657826
981985	-0.105360515657826
673350	-0.105360515657826
1050841	-0.105360515657826
753860	-0.105360515657826
996007	-0.105360515657826
650643	-0.105360515657826
1096386	-0.105360515657826
785919	-0.105360515657826
1020416	-0.105360515657826
618030	-0.105360515657826
983557	-0.105360515657826
769824	-0.105360515657826
997090	-0.105360515657826
713718	-0.105360515657826
1003069	-0.105360515657826
608904	-0.105360515657826
1068903	-0.105360515657826
688643	-0.105360515657826
910625	-0.105360515657826
658213	-0.105360515657826
1077370	-0.105360515657826
773633	-0.105360515657826
933240	-0.105360515657826
643958	-0.105360515657826
1092874	-0.105360515657826
614474	-0.105360515657826
1069488	-0.105360515657826
647045	-0.105360515657826
954461	-0.105360515657826
782295	-0.105360515657826
865894	-0.105360515657826
650818	-0.105360515657826
895394	-0.105360515657826
1095437	-0.105360515657826
765695	-0.105360515657826
962312	-0.105360515657826
746904	-0.105360515657826
1061759	-0.105360515657826
704621	-0.105360515657826
1040134	-0.105360515657826
786800	-0.105360515657826
381178	-0.105360515657826
886198	-0.105360515657826
607863	-0.105360515657826
1068202	-0.105360515657826
932411	-0.105360515657826
673034	-0.105360515657826
781198	-0.105360515657826
1079957	-0.105360515657826
782590	-0.105360515657826
993060	-0.105360515657826
682053	-0.105360515657826
1061832	-0.105360515657826
1035517	-0.105360515657826
697659	-0.105360515657826
785112	-0.105360515657826
1057849	-0.105360515657826
801834	-0.105360515657826
983420	-0.105360515657826
745819	-0.105360515657826
991577	-0.105360515657826
672554	-0.105360515657826
925668	-0.105360515657826
728713	-0.105360515657826
936669	-0.105360515657826
627092	-0.105360515657826
1081703	-0.105360515657826
638376	-0.105360515657826
946309	-0.105360515657826
865920	-0.105360515657826
778070	-0.105360515657826
742796	-0.105360515657826
958939	-0.105360515657826
731388	-0.105360515657826
893660	-0.105360515657826
787944	-0.105360515657826
1060404	-0.105360515657826
763818	-0.105360515657826
1024026	-0.105360515657826
699910	-0.105360515657826
1093799	-0.105360515657826
610101	-0.105360515657826
1026993	-0.105360515657826
607370	-0.105360515657826
1093357	-0.105360515657826
614141	-0.105360515657826
879987	-0.105360515657826
622742	-0.105360515657826
889178	-0.105360515657826
787791	-0.105360515657826
879705	-0.105360515657826
637848	-0.105360515657826
906669	-0.105360515657826
668441	-0.105360515657826
1087200	-0.105360515657826
641159	-0.105360515657826
916029	-0.105360515657826
782557	-0.105360515657826
858326	-0.105360515657826
652977	-0.105360515657826
1005778	-0.105360515657826
631110	-0.105360515657826
1039380	-0.105360515657826
612249	-0.105360515657826
900710	-0.105360515657826
748009	-0.105360515657826
1055934	-0.105360515657826
659876	-0.105360515657826
1011627	-0.105360515657826
755664	-0.105360515657826
1080556	-0.105360515657826
641718	-0.105360515657826
950127	-0.105360515657826
750345	-0.105360515657826
932957	-0.105360515657826
785669	-0.105360515657826
971678	-0.105360515657826
635138	-0.105360515657826
1012036	-0.105360515657826
774090	-0.105360515657826
1086238	-0.105360515657826
609738	-0.105360515657826
1084563	-0.105360515657826
801814	-0.105360515657826
1026714	-0.105360515657826
