GenomeID	IgA
2829179	0.634395791924601
16513	1.76713117817318
4448211	1.76713117817318
4296424	1.76713117817318
955102	1.76713117817318
1047077	1.76713117817318
12574	1.76713117817318
1108437	1.76713117817318
12564	1.76713117817318
875735	1.76713117817318
960871	1.76713117817318
526682	1.76713117817318
173965	0.293712130706131
299518	3.20570261129539
273232	3.20570261129539
182176	3.20570261129539
181007	3.20570261129539
589626	3.20570261129539
542444	3.20570261129539
199722	3.20570261129539
3760917	3.20570261129539
4408454	3.20570261129539
4477288	3.20570261129539
3534788	3.20570261129539
4192189	3.20570261129539
4483602	3.20570261129539
194188	3.20570261129539
1054015	3.20570261129539
263631	3.20570261129539
182004	3.20570261129539
230139	3.20570261129539
570491	3.20570261129539
575256	3.20570261129539
194142	3.20570261129539
364762	3.20570261129539
192197	3.20570261129539
362860	3.20570261129539
360894	3.20570261129539
356771	3.20570261129539
179166	3.20570261129539
4348519	3.20570261129539
3549870	3.20570261129539
4305397	3.20570261129539
1682404	3.20570261129539
3972220	3.20570261129539
2417469	3.20570261129539
3839361	3.20570261129539
4385579	3.20570261129539
3148585	3.20570261129539
4335504	3.20570261129539
4334105	3.20570261129539
2005290	3.20570261129539
534152	3.20570261129539
547171	3.20570261129539
357951	3.20570261129539
361231	3.20570261129539
559584	3.20570261129539
287314	3.20570261129539
278238	3.20570261129539
1139898	3.20570261129539
108381	3.20570261129539
109880	3.20570261129539
209668	3.20570261129539
208181	3.20570261129539
210913	3.20570261129539
214265	3.20570261129539
207666	3.20570261129539
216106	3.20570261129539
2917820	3.20570261129539
4018977	3.20570261129539
2957614	3.20570261129539
1517768	3.20570261129539
4444775	3.20570261129539
4378016	3.20570261129539
1517769	3.20570261129539
4407702	3.20570261129539
4457230	3.20570261129539
3819085	3.20570261129539
1111358	3.20570261129539
1107290	3.20570261129539
1110255	3.20570261129539
821519	3.20570261129539
335768	3.20570261129539
217055	3.20570261129539
18109	3.20570261129539
835659	3.20570261129539
4459237	3.20570261129539
592975	3.20570261129539
4481504	3.20570261129539
589664	3.20570261129539
594015	3.20570261129539
575826	3.20570261129539
231724	3.20570261129539
568219	3.20570261129539
561360	3.20570261129539
24442	3.20570261129539
231935	3.20570261129539
241883	3.20570261129539
253361	3.20570261129539
241964	3.20570261129539
232621	3.20570261129539
245541	3.20570261129539
232606	3.20570261129539
235285	3.20570261129539
245961	3.20570261129539
31006	3.20570261129539
231411	3.20570261129539
230601	3.20570261129539
232426	3.20570261129539
234431	3.20570261129539
230160	3.20570261129539
234316	3.20570261129539
230154	3.20570261129539
227739	3.20570261129539
233706	3.20570261129539
230800	3.20570261129539
232422	3.20570261129539
233889	3.20570261129539
231679	3.20570261129539
233386	3.20570261129539
232194	3.20570261129539
319356	3.20570261129539
253234	3.20570261129539
255048	3.20570261129539
230874	3.20570261129539
234253	3.20570261129539
233605	3.20570261129539
230720	3.20570261129539
230664	3.20570261129539
229656	3.20570261129539
230137	3.20570261129539
227688	3.20570261129539
230593	3.20570261129539
234575	3.20570261129539
229385	3.20570261129539
232549	3.20570261129539
234569	3.20570261129539
228401	3.20570261129539
229647	3.20570261129539
227800	3.20570261129539
228461	3.20570261129539
227678	3.20570261129539
231335	3.20570261129539
229632	3.20570261129539
245204	3.20570261129539
228784	3.20570261129539
232920	3.20570261129539
234661	3.20570261129539
229733	3.20570261129539
230198	3.20570261129539
232652	3.20570261129539
255476	3.20570261129539
243861	3.20570261129539
246420	3.20570261129539
232628	3.20570261129539
245669	3.20570261129539
568174	3.20570261129539
4339277	3.20570261129539
243474	3.20570261129539
231670	3.20570261129539
253288	3.20570261129539
3620896	3.20570261129539
4071376	3.20570261129539
3449659	3.20570261129539
4343025	3.20570261129539
251140	3.20570261129539
246548	3.20570261129539
228451	3.20570261129539
3449665	3.20570261129539
229183	3.20570261129539
252306	3.20570261129539
233120	3.20570261129539
232648	3.20570261129539
232493	3.20570261129539
234636	3.20570261129539
251713	3.20570261129539
3449661	3.20570261129539
4392991	3.20570261129539
3473037	3.20570261129539
2408831	3.20570261129539
4094566	3.20570261129539
4469300	3.20570261129539
3885533	3.20570261129539
3204027	3.20570261129539
4443121	3.20570261129539
147015	3.20570261129539
584842	3.20570261129539
554986	3.20570261129539
194633	3.20570261129539
195393	3.20570261129539
1712242	3.20570261129539
3974988	3.20570261129539
2404186	3.20570261129539
4327277	3.20570261129539
2317900	3.20570261129539
4432752	3.20570261129539
4281833	3.20570261129539
3166617	3.20570261129539
3872998	3.20570261129539
2894866	3.20570261129539
4440152	3.20570261129539
4357938	3.20570261129539
4379289	3.20570261129539
4385394	3.20570261129539
4337969	3.20570261129539
4343006	3.20570261129539
2681930	3.20570261129539
4338851	3.20570261129539
2177515	3.20570261129539
3900527	3.20570261129539
3492237	3.20570261129539
2780568	3.20570261129539
149396	3.20570261129539
2799857	3.20570261129539
3536574	3.20570261129539
233237	3.20570261129539
3474130	3.20570261129539
4338707	3.20570261129539
4410554	3.20570261129539
1526054	3.20570261129539
4326029	3.20570261129539
1632636	3.20570261129539
4448218	3.20570261129539
234061	3.20570261129539
232758	3.20570261129539
233091	3.20570261129539
228728	3.20570261129539
233840	3.20570261129539
231947	3.20570261129539
4362178	3.20570261129539
4447579	3.20570261129539
231660	3.20570261129539
228314	3.20570261129539
230892	3.20570261129539
231626	3.20570261129539
228409	3.20570261129539
230629	3.20570261129539
4461655	3.20570261129539
4427345	3.20570261129539
3334894	3.20570261129539
3813080	3.20570261129539
257523	3.20570261129539
254673	3.20570261129539
242323	3.20570261129539
254430	3.20570261129539
256620	3.20570261129539
252414	3.20570261129539
242744	3.20570261129539
240255	3.20570261129539
241996	3.20570261129539
239988	3.20570261129539
255263	3.20570261129539
253279	3.20570261129539
233698	3.20570261129539
4435376	3.20570261129539
1688839	3.20570261129539
257367	3.20570261129539
249850	3.20570261129539
233457	3.20570261129539
4401331	3.20570261129539
3980512	3.20570261129539
251790	3.20570261129539
2018849	3.20570261129539
233962	3.20570261129539
235171	3.20570261129539
231425	3.20570261129539
232415	3.20570261129539
231400	3.20570261129539
227993	3.20570261129539
234458	3.20570261129539
229263	3.20570261129539
231683	3.20570261129539
231833	3.20570261129539
234335	3.20570261129539
230288	3.20570261129539
192171	3.20570261129539
307306	3.20570261129539
346833	3.20570261129539
297995	3.20570261129539
336792	3.20570261129539
289678	3.20570261129539
271261	3.20570261129539
296990	3.20570261129539
298932	3.20570261129539
302418	3.20570261129539
292500	3.20570261129539
296369	3.20570261129539
287894	3.20570261129539
291532	3.20570261129539
294415	3.20570261129539
300269	3.20570261129539
290550	3.20570261129539
295214	3.20570261129539
299054	3.20570261129539
297786	3.20570261129539
298343	3.20570261129539
288650	3.20570261129539
298839	3.20570261129539
296489	3.20570261129539
297424	3.20570261129539
302329	3.20570261129539
291051	3.20570261129539
302176	3.20570261129539
271441	3.20570261129539
274519	3.20570261129539
270920	3.20570261129539
263656	3.20570261129539
272683	3.20570261129539
274242	3.20570261129539
272817	3.20570261129539
271123	3.20570261129539
264765	3.20570261129539
270260	3.20570261129539
268752	3.20570261129539
258867	3.20570261129539
276528	3.20570261129539
274931	3.20570261129539
260216	3.20570261129539
260324	3.20570261129539
276435	3.20570261129539
276977	3.20570261129539
268293	3.20570261129539
264160	3.20570261129539
262854	3.20570261129539
266233	3.20570261129539
263063	3.20570261129539
270147	3.20570261129539
273844	3.20570261129539
266436	3.20570261129539
260686	3.20570261129539
301611	3.20570261129539
288898	3.20570261129539
186806	3.20570261129539
195058	3.20570261129539
186660	3.20570261129539
195623	3.20570261129539
178455	3.20570261129539
176869	3.20570261129539
181785	3.20570261129539
266563	3.20570261129539
273712	3.20570261129539
266185	3.20570261129539
273404	3.20570261129539
267611	3.20570261129539
302741	3.20570261129539
195163	3.20570261129539
271731	3.20570261129539
264121	3.20570261129539
263544	3.20570261129539
266172	3.20570261129539
271217	3.20570261129539
274391	3.20570261129539
272373	3.20570261129539
262819	3.20570261129539
264533	3.20570261129539
267670	3.20570261129539
271571	3.20570261129539
260974	3.20570261129539
272535	3.20570261129539
