GenomeID	Gram_positive
1958613	0.0666666666666667
3403071	0.0666666666666667
1961207	0.0666666666666667
4429791	0.0666666666666667
3806682	0.0666666666666667
4399063	0.0666666666666667
4377095	0.0666666666666667
3659814	0.0666666666666667
3134532	0.0666666666666667
4351385	0.0666666666666667
1751751	0.0666666666666667
2935330	0.0666666666666667
4371592	0.0666666666666667
2819433	0.0666666666666667
2624097	0.0666666666666667
1860108	0.0666666666666667
2308541	0.0666666666666667
1533833	0.0666666666666667
4406024	0.0666666666666667
4334260	0.0666666666666667
4052089	0.0666666666666667
4480614	0.0666666666666667
2901227	0.0666666666666667
1585914	0.0666666666666667
1796545	0.0666666666666667
3686742	0.0666666666666667
2121573	0.0666666666666667
3004864	0.0666666666666667
3768333	0.0666666666666667
3641101	0.0666666666666667
4352869	0.0666666666666667
4461300	0.0666666666666667
1539476	0.0666666666666667
1507567	0.0666666666666667
4273413	0.0666666666666667
4439392	0.0666666666666667
4444482	0.0666666666666667
3004862	0.0666666666666667
3898649	0.0666666666666667
2901234	0.0666666666666667
4425371	0.0666666666666667
2389189	0.0666666666666667
3474077	0.0666666666666667
4338696	0.0666666666666667
4408912	0.0666666666666667
4408911	0.0666666666666667
1585910	0.0666666666666667
2634757	0.0666666666666667
4385389	0.0666666666666667
4347569	0.0666666666666667
1585913	0.0666666666666667
4347653	0.0666666666666667
2377893	0.0666666666666667
2417336	0.0666666666666667
3620434	0.0666666666666667
3030851	0.0666666666666667
4347529	0.0666666666666667
4334023	0.0666666666666667
4471648	0.0666666666666667
3190725	0.0666666666666667
4382470	0.0666666666666667
3187363	0.0666666666666667
3546047	0.0666666666666667
1891916	0.0666666666666667
4310155	0.0666666666666667
4365699	0.0666666666666667
1822565	0.0666666666666667
4211777	0.0666666666666667
3176281	0.0666666666666667
4396956	0.0666666666666667
4396962	0.0666666666666667
2034126	0.0666666666666667
4379288	0.0666666666666667
3708872	0.0666666666666667
3941598	0.0666666666666667
3474192	0.0666666666666667
4381785	0.0666666666666667
2710767	0.0666666666666667
3785401	0.0666666666666667
4460472	0.0666666666666667
4412769	0.0666666666666667
4350511	0.0666666666666667
3684650	0.0666666666666667
1812648	0.0666666666666667
3829802	0.0666666666666667
4326158	0.0666666666666667
2911371	0.0666666666666667
4477287	0.0666666666666667
2185269	0.0666666666666667
3870442	0.0666666666666667
3826183	0.0666666666666667
1782701	0.0666666666666667
3275565	0.0666666666666667
2412477	0.0666666666666667
2816367	0.0666666666666667
3880874	0.0666666666666667
4347803	0.0666666666666667
4416032	0.0666666666666667
4462586	0.0666666666666667
3646703	0.0666666666666667
2953167	0.0666666666666667
3815602	0.0666666666666667
3831537	0.0666666666666667
4345132	0.0666666666666667
2817228	0.0666666666666667
3788230	0.0666666666666667
1961212	0.0666666666666667
3260984	0.0666666666666667
3889564	0.0666666666666667
4160581	0.0666666666666667
3678352	0.0666666666666667
4257773	0.0666666666666667
4405668	0.0666666666666667
2808139	0.0666666666666667
4430301	0.0666666666666667
3096659	0.0666666666666667
4242680	0.0666666666666667
4403309	0.0666666666666667
3754935	0.0666666666666667
2379747	0.0666666666666667
2687170	0.0666666666666667
2860581	0.0666666666666667
2860579	0.0666666666666667
1776717	0.0666666666666667
4406027	0.0666666666666667
2679737	0.0666666666666667
3686749	0.0666666666666667
2378675	0.0666666666666667
3932288	0.0666666666666667
4436132	0.0666666666666667
4480611	0.0666666666666667
4355730	0.0666666666666667
4428657	0.0666666666666667
4394113	0.0666666666666667
4394105	0.0666666666666667
4463089	0.0666666666666667
3868282	0.0666666666666667
2712799	0.0666666666666667
4427868	0.0666666666666667
4326662	0.0666666666666667
4394106	0.0666666666666667
1918381	0.0666666666666667
1923856	0.0666666666666667
2453379	0.0666666666666667
1585912	0.0666666666666667
3969811	0.0666666666666667
4379278	0.0666666666666667
4408910	0.0666666666666667
2532184	0.0666666666666667
1703078	0.0666666666666667
3117593	0.0666666666666667
4428833	0.0666666666666667
4385469	0.0666666666666667
2481558	0.0666666666666667
4385470	0.0666666666666667
4433824	0.0666666666666667
3690322	0.0666666666666667
3880233	0.0666666666666667
4456911	0.0666666666666667
4456865	0.0666666666666667
2792227	0.0666666666666667
3182366	0.0666666666666667
4475990	0.0666666666666667
3583100	0.0666666666666667
3036920	0.0666666666666667
2387040	0.0666666666666667
1622025	0.0666666666666667
4425836	0.0666666666666667
4362412	0.0666666666666667
4450050	0.0666666666666667
4436820	0.0666666666666667
4479024	0.0666666666666667
4374521	0.0666666666666667
4383229	0.0666666666666667
3160839	0.0666666666666667
2299563	0.0666666666666667
4030830	0.0666666666666667
4434712	0.0666666666666667
4475947	0.0666666666666667
3085979	0.0666666666666667
3370122	0.0666666666666667
1968608	0.0666666666666667
4403478	0.0666666666666667
2044799	0.0666666666666667
4446591	0.0666666666666667
2263354	0.0666666666666667
2816365	0.0666666666666667
4370374	0.0666666666666667
4353534	0.0666666666666667
1609331	0.0666666666666667
4337545	0.0666666666666667
4446618	0.0666666666666667
1950977	0.0666666666666667
3036018	0.0666666666666667
4429714	0.0666666666666667
4397882	0.0666666666666667
1772802	0.0666666666666667
2168197	0.0666666666666667
2800179	0.0666666666666667
4434817	0.0666666666666667
3429732	0.0666666666666667
3377376	0.0666666666666667
4434262	0.0666666666666667
4480313	0.0666666666666667
1923847	0.0666666666666667
2453381	0.0666666666666667
4338703	0.0666666666666667
4408909	0.0666666666666667
4339063	0.0666666666666667
4348739	0.0666666666666667
3880554	0.0666666666666667
1541691	0.0666666666666667
4471848	0.0666666666666667
4471851	0.0666666666666667
4385390	0.0666666666666667
4347567	0.0666666666666667
2326865	0.0666666666666667
2377361	0.0666666666666667
1854471	0.0666666666666667
2656770	0.0666666666666667
4360846	0.0666666666666667
3998517	0.0666666666666667
3369884	0.0666666666666667
4392659	0.0666666666666667
2209958	0.0666666666666667
4338709	0.0666666666666667
2842612	0.0666666666666667
4328448	0.0666666666666667
2712943	0.0666666666666667
4474655	0.0666666666666667
2650348	0.0666666666666667
2668666	0.0666666666666667
4422686	0.0666666666666667
4463336	0.0666666666666667
4379121	0.0666666666666667
4453804	0.0666666666666667
1654481	0.0666666666666667
4370304	0.0666666666666667
3870443	0.0666666666666667
2494338	0.0666666666666667
4342631	0.0666666666666667
4373800	0.0666666666666667
1775283	0.0666666666666667
4352842	0.0666666666666667
3498182	0.0666666666666667
4442541	0.0666666666666667
2343964	0.0666666666666667
4474758	0.0666666666666667
4360785	0.0666666666666667
1661299	0.0666666666666667
4453948	0.0666666666666667
1546791	0.0666666666666667
4344181	0.0666666666666667
3206761	0.0666666666666667
2096480	0.0666666666666667
4420813	0.0666666666666667
4356584	0.0666666666666667
4356299	0.0666666666666667
2859974	0.0666666666666667
3929407	0.0666666666666667
4348312	0.0666666666666667
4457775	0.0666666666666667
4052092	0.0666666666666667
3430938	0.0666666666666667
3430934	0.0666666666666667
3932324	0.0666666666666667
4332018	0.0666666666666667
3468942	0.0666666666666667
3746604	0.0666666666666667
2809383	0.0666666666666667
3898644	0.0666666666666667
4329451	0.0666666666666667
4480312	0.0666666666666667
4394110	0.0666666666666667
4449171	0.0666666666666667
1703079	0.0666666666666667
2634756	0.0666666666666667
4418466	0.0666666666666667
4417346	0.0666666666666667
3696724	0.0666666666666667
2221818	0.0666666666666667
2466389	0.0666666666666667
4471849	0.0666666666666667
3117238	0.0666666666666667
4134438	0.0666666666666667
4417216	0.0666666666666667
4335773	0.0666666666666667
4350031	0.0666666666666667
3529387	0.0666666666666667
4048868	0.0666666666666667
4471643	0.0666666666666667
3675202	0.0666666666666667
3207186	0.0666666666666667
4154671	0.0666666666666667
1667285	0.0666666666666667
3441669	0.0666666666666667
4349914	0.0666666666666667
4467449	0.0666666666666667
4284130	0.0666666666666667
2975868	0.0666666666666667
2894861	0.0666666666666667
4449504	0.0666666666666667
4416448	0.0666666666666667
3698584	0.0666666666666667
4404397	0.0666666666666667
2488746	0.0666666666666667
4359303	0.0666666666666667
4337695	0.0666666666666667
1575503	0.0666666666666667
4372576	0.0666666666666667
4357950	0.0666666666666667
4440644	0.0666666666666667
4452505	0.0666666666666667
3232985	0.0666666666666667
4418222	0.0666666666666667
4340511	0.0666666666666667
4401328	0.0666666666666667
2975754	0.0666666666666667
1652865	0.0666666666666667
2236378	0.0666666666666667
2822201	0.0666666666666667
4386831	0.0666666666666667
2381408	0.0666666666666667
1958801	0.0666666666666667
4329018	0.0666666666666667
3337619	0.0666666666666667
4344848	0.0666666666666667
3491079	0.0666666666666667
4413627	0.0666666666666667
3976052	0.0666666666666667
4475950	0.0666666666666667
4324825	0.0666666666666667
3207325	0.0666666666666667
4466468	0.0666666666666667
4212522	0.0666666666666667
4419456	0.0666666666666667
1503678	0.0666666666666667
1917430	0.0666666666666667
4190317	0.0666666666666667
1581854	0.0666666666666667
4381893	0.0666666666666667
1729772	0.0666666666666667
4473107	0.0666666666666667
4473111	0.0666666666666667
3292237	0.0666666666666667
1848564	0.0666666666666667
3507747	0.0666666666666667
2182418	0.0666666666666667
4370682	0.0666666666666667
4416029	0.0666666666666667
2195164	0.0666666666666667
3085004	0.0666666666666667
4356708	0.0666666666666667
4467515	0.0666666666666667
4344558	0.0666666666666667
4462418	0.0666666666666667
1801967	0.0666666666666667
3741524	0.0666666666666667
3222678	0.0666666666666667
2185270	0.0666666666666667
3233432	0.0666666666666667
1525146	0.0666666666666667
4335507	0.0666666666666667
4406826	0.0666666666666667
4361367	0.0666666666666667
4302957	0.0666666666666667
3826179	0.0666666666666667
2781767	0.0666666666666667
3275560	0.0666666666666667
4373797	0.0666666666666667
4329955	0.0666666666666667
3693174	0.0666666666666667
2596106	0.0666666666666667
4353532	0.0666666666666667
4377572	0.0666666666666667
4232777	0.0666666666666667
3729646	0.0666666666666667
4478086	0.0666666666666667
1512777	0.0666666666666667
3638830	0.0666666666666667
2970373	0.0666666666666667
4447074	0.0666666666666667
3232411	0.0666666666666667
4405542	0.0666666666666667
4374698	0.0666666666666667
4376474	0.0666666666666667
2923487	0.0666666666666667
3021781	0.0666666666666667
3440973	0.0666666666666667
2016625	0.0666666666666667
3621591	0.0666666666666667
2658170	0.0666666666666667
2466278	0.0666666666666667
4428538	0.0666666666666667
2679743	0.0666666666666667
4427970	0.0666666666666667
4095656	0.0666666666666667
4095648	0.0666666666666667
4476176	0.0666666666666667
4394109	0.0666666666666667
3171896	0.0666666666666667
4449173	0.0666666666666667
4471855	0.0666666666666667
4347570	0.0666666666666667
3117234	0.0666666666666667
1854474	0.0666666666666667
2876944	0.0666666666666667
4392661	0.0666666666666667
3176733	0.0666666666666667
3562987	0.0666666666666667
3319311	0.0666666666666667
4399951	0.0666666666666667
4458480	0.0666666666666667
4381205	0.0666666666666667
3625400	0.0666666666666667
4370282	0.0666666666666667
1921617	0.0666666666666667
1843197	0.0666666666666667
4362828	0.0666666666666667
4363289	0.0666666666666667
4347457	0.0666666666666667
3849441	0.0666666666666667
3970423	0.0666666666666667
1724178	0.0666666666666667
4275384	0.0666666666666667
2275777	0.0666666666666667
4476903	0.0666666666666667
1682410	0.0666666666666667
4445173	0.0666666666666667
4447494	0.0666666666666667
2964501	0.0666666666666667
4388283	0.0666666666666667
4351573	0.0666666666666667
4325826	0.0666666666666667
3882917	0.0666666666666667
4369193	0.0666666666666667
3661156	0.0666666666666667
1996561	0.0666666666666667
4461072	0.0666666666666667
4371319	0.0666666666666667
3907729	0.0666666666666667
4064584	0.0666666666666667
2671125	0.0666666666666667
4476798	0.0666666666666667
1546784	0.0666666666666667
3201990	0.0666666666666667
2860576	0.0666666666666667
4445728	0.0666666666666667
4376452	0.0666666666666667
4334262	0.0666666666666667
1585916	0.0666666666666667
1541800	0.0666666666666667
3595982	0.0666666666666667
2679744	0.0666666666666667
3004863	0.0666666666666667
2524277	0.0666666666666667
4480910	0.0666666666666667
3768335	0.0666666666666667
2901232	0.0666666666666667
4463091	0.0666666666666667
4449170	0.0666666666666667
3691420	0.0666666666666667
3880556	0.0666666666666667
2127007	0.0666666666666667
2127017	0.0666666666666667
4430724	0.0666666666666667
4313448	0.0666666666666667
1900228	0.0666666666666667
4381202	0.0666666666666667
4371639	0.0666666666666667
2074663	0.0666666666666667
4410032	0.0666666666666667
4456371	0.0666666666666667
4479025	0.0666666666666667
4039894	0.0666666666666667
4374520	0.0666666666666667
4340574	0.0666666666666667
4460453	0.0666666666666667
2682600	0.0666666666666667
4392843	0.0666666666666667
3064115	0.0666666666666667
3292246	0.0666666666666667
1772207	0.0666666666666667
1884465	0.0666666666666667
3274722	0.0666666666666667
4311657	0.0666666666666667
4477280	0.0666666666666667
4438327	0.0666666666666667
3197843	0.0666666666666667
2718827	0.0666666666666667
2494340	0.0666666666666667
1548126	0.0666666666666667
3052117	0.0666666666666667
2403117	0.0666666666666667
3275563	0.0666666666666667
4424461	0.0666666666666667
2478759	0.0666666666666667
2816366	0.0666666666666667
4194977	0.0666666666666667
4194971	0.0666666666666667
3693179	0.0666666666666667
2306289	0.0666666666666667
3972249	0.0666666666666667
1516269	0.0666666666666667
4144604	0.0666666666666667
4383940	0.0666666666666667
1721234	0.0666666666666667
2505253	0.0666666666666667
2176885	0.0666666666666667
2781463	0.0666666666666667
3599594	0.0666666666666667
4405544	0.0666666666666667
4371321	0.0666666666666667
4355245	0.0666666666666667
2239461	0.0666666666666667
4476799	0.0666666666666667
1523811	0.0666666666666667
1661335	0.0666666666666667
3851488	0.0666666666666667
4442509	0.0666666666666667
2658172	0.0666666666666667
4385679	0.0666666666666667
4352915	0.0666666666666667
2624095	0.0666666666666667
2809385	0.0666666666666667
4427973	0.0666666666666667
3768332	0.0666666666666667
2901230	0.0666666666666667
4324915	0.0666666666666667
1918383	0.0666666666666667
4379283	0.0666666666666667
4417344	0.0666666666666667
3560245	0.0666666666666667
4365697	0.0666666666666667
2355778	0.0666666666666667
4338697	0.0666666666666667
1703081	0.0666666666666667
3989057	0.0666666666666667
3204243	0.0666666666666667
4428141	0.0666666666666667
3030854	0.0666666666666667
3880236	0.0666666666666667
3880231	0.0666666666666667
3117241	0.0666666666666667
3117240	0.0666666666666667
3117236	0.0666666666666667
3117233	0.0666666666666667
1854475	0.0666666666666667
3077214	0.0666666666666667
4475067	0.0666666666666667
2713635	0.0666666666666667
2622914	0.0666666666666667
2209956	0.0666666666666667
4440145	0.0666666666666667
2822575	0.0666666666666667
1777309	0.0666666666666667
2496845	0.0666666666666667
4282793	0.0666666666666667
3941604	0.0666666666666667
2712940	0.0666666666666667
4375822	0.0666666666666667
2650341	0.0666666666666667
3759407	0.0666666666666667
4345843	0.0666666666666667
3746356	0.0666666666666667
4365473	0.0666666666666667
4456369	0.0666666666666667
2986746	0.0666666666666667
1621812	0.0666666666666667
4443699	0.0666666666666667
2868078	0.0666666666666667
4324488	0.0666666666666667
4350908	0.0666666666666667
2964500	0.0666666666666667
4377534	0.0666666666666667
2427512	0.0666666666666667
3233427	0.0666666666666667
2718829	0.0666666666666667
3655160	0.0666666666666667
2005284	0.0666666666666667
4335505	0.0666666666666667
4406825	0.0666666666666667
4406824	0.0666666666666667
4446596	0.0666666666666667
2439416	0.0666666666666667
4472161	0.0666666666666667
4194972	0.0666666666666667
4385575	0.0666666666666667
4479897	0.0666666666666667
4307242	0.0666666666666667
4366858	0.0666666666666667
1721240	0.0666666666666667
3537728	0.0666666666666667
4415076	0.0666666666666667
4445190	0.0666666666666667
4360620	0.0666666666666667
3815961	0.0666666666666667
2697254	0.0666666666666667
2728956	0.0666666666666667
4402722	0.0666666666666667
2923491	0.0666666666666667
4024312	0.0666666666666667
2396133	0.0666666666666667
4187123	0.0666666666666667
1953120	0.0666666666666667
4358148	0.0666666666666667
4434265	0.0666666666666667
4364301	0.0666666666666667
3117591	0.0666666666666667
4471853	0.0666666666666667
4347571	0.0666666666666667
1854472	0.0666666666666667
1827898	0.0666666666666667
4202720	0.0666666666666667
3474133	0.0666666666666667
3474129	0.0666666666666667
4347580	0.0666666666666667
3809877	0.0666666666666667
4439834	0.0666666666666667
3465328	0.0666666666666667
2563778	0.0666666666666667
4370556	0.0666666666666667
4369740	0.0666666666666667
2042470	0.0666666666666667
4459744	0.0666666666666667
4342053	0.0666666666666667
3702914	0.0666666666666667
4459687	0.0666666666666667
4451326	0.0666666666666667
4451324	0.0666666666666667
2470586	0.0666666666666667
2005286	0.0666666666666667
3535019	0.0666666666666667
2816373	0.0666666666666667
2816369	0.0666666666666667
2128896	0.0666666666666667
3693172	0.0666666666666667
2426396	0.0666666666666667
4360095	0.0666666666666667
4458597	0.0666666666666667
2969405	0.0666666666666667
3413016	0.0666666666666667
4469127	0.0666666666666667
2112806	0.0666666666666667
2280815	0.0666666666666667
4335423	0.0666666666666667
4243538	0.0666666666666667
3048801	0.0666666666666667
1929613	0.0666666666666667
3898642	0.0666666666666667
4456995	0.0666666666666667
4394111	0.0666666666666667
2507378	0.0666666666666667
4454589	0.0666666666666667
3708879	0.0666666666666667
3744851	0.0666666666666667
1765589	0.0666666666666667
3809878	0.0666666666666667
3031511	0.0666666666666667
4342993	0.0666666666666667
2712939	0.0666666666666667
2712935	0.0666666666666667
3169829	0.0666666666666667
3331205	0.0666666666666667
3277420	0.0666666666666667
4346603	0.0666666666666667
2005285	0.0666666666666667
3037041	0.0666666666666667
4347801	0.0666666666666667
1652144	0.0666666666666667
3050708	0.0666666666666667
1888678	0.0666666666666667
1614072	0.0666666666666667
3881513	0.0666666666666667
2687167	0.0666666666666667
1829464	0.0666666666666667
1854467	0.0666666666666667
2570412	0.0666666666666667
1698714	0.0666666666666667
4381199	0.0666666666666667
4165147	0.0666666666666667
4380430	0.0666666666666667
4483796	0.0666666666666667
2816371	0.0666666666666667
4337543	0.0666666666666667
4375991	0.0666666666666667
2291524	0.0666666666666667
2683504	0.0666666666666667
1661255	0.0666666666666667
4438924	0.0666666666666667
3929422	0.0666666666666667
2679745	0.0666666666666667
1923848	0.0666666666666667
3044015	0.0666666666666667
1854468	0.0666666666666667
4154675	0.0666666666666667
2674568	0.0666666666666667
3154465	0.0666666666666667
1857487	0.0666666666666667
1923987	0.0666666666666667
3306075	0.0666666666666667
4379123	0.0666666666666667
4468748	0.0666666666666667
2446304	0.0666666666666667
3000915	0.0666666666666667
4408212	0.0666666666666667
4408585	0.0666666666666667
4335422	0.0666666666666667
4448513	0.0666666666666667
2935332	0.0666666666666667
2624101	0.0666666666666667
3768336	0.0666666666666667
1638179	0.0666666666666667
1923981	0.0666666666666667
4357947	0.0666666666666667
4456372	0.0666666666666667
4481109	0.0666666666666667
4378053	0.0666666666666667
4383453	0.0666666666666667
566390	0.0666666666666667
590979	0.0666666666666667
4408906	0.0666666666666667
4065020	0.0666666666666667
4469893	0.0666666666666667
3295480	0.0666666666666667
4342990	0.0666666666666667
163779	0.0666666666666667
4383343	0.0666666666666667
4333602	0.0666666666666667
4402564	0.0666666666666667
4380727	0.0666666666666667
3513664	0.0666666666666667
4401245	0.0666666666666667
2429253	0.0666666666666667
4483071	0.0666666666666667
3124388	0.0666666666666667
3891811	0.0666666666666667
4340519	0.0666666666666667
4379115	0.0666666666666667
4347805	0.0666666666666667
2780220	0.0666666666666667
1854466	0.0666666666666667
4096486	0.0666666666666667
4386916	0.0666666666666667
4376476	0.0666666666666667
3717759	0.0666666666666667
4477205	0.0666666666666667
2147011	0.0666666666666667
2182411	0.0666666666666667
4335426	0.0666666666666667
1546793	0.0666666666666667
2936181	0.0666666666666667
3017222	0.0666666666666667
3494350	0.0666666666666667
4398476	0.0666666666666667
2003886	0.0666666666666667
4484116	0.0666666666666667
4411756	0.0666666666666667
1782702	0.0666666666666667
2216069	0.0666666666666667
4469773	0.0666666666666667
4342994	0.0666666666666667
4396625	0.0666666666666667
2252395	0.0666666666666667
1535394	0.0666666666666667
4453529	0.0666666666666667
2690428	0.0666666666666667
1779668	0.0666666666666667
4407618	0.0666666666666667
2023733	0.0666666666666667
3825053	0.0666666666666667
4483070	0.0666666666666667
2126360	0.0666666666666667
3319310	0.0666666666666667
4415423	0.0666666666666667
564707	0.0666666666666667
592489	0.0666666666666667
3438058	0.0666666666666667
3377377	0.0666666666666667
4474757	0.0666666666666667
4463430	0.0666666666666667
4425729	0.0666666666666667
4425734	0.0666666666666667
4300075	0.0666666666666667
2209961	0.0666666666666667
847960	0.0666666666666667
850686	0.0666666666666667
849274	0.0666666666666667
845319	0.0666666666666667
842545	0.0666666666666667
847991	0.0666666666666667
847320	0.0666666666666667
844405	0.0666666666666667
844078	0.0666666666666667
848701	0.0666666666666667
843498	0.0666666666666667
842840	0.0666666666666667
842754	0.0666666666666667
851464	0.0666666666666667
847735	0.0666666666666667
840038	0.0666666666666667
851353	0.0666666666666667
845797	0.0666666666666667
841145	0.0666666666666667
845603	0.0666666666666667
845211	0.0666666666666667
848559	0.0666666666666667
844015	0.0666666666666667
841387	0.0666666666666667
850398	0.0666666666666667
2389192	0.0666666666666667
1923851	0.0666666666666667
850360	0.0666666666666667
849207	0.0666666666666667
843958	0.0666666666666667
840302	0.0666666666666667
842682	0.0666666666666667
848517	0.0666666666666667
844816	0.0666666666666667
4479404	0.0666666666666667
845480	0.0666666666666667
4358546	0.0666666666666667
4358542	0.0666666666666667
4358543	0.0666666666666667
4358544	0.0666666666666667
167825	0.0666666666666667
359080	0.0666666666666667
357821	0.0666666666666667
950761	0.0666666666666667
1008203	0.0666666666666667
1074490	0.0666666666666667
1066441	0.0666666666666667
1016865	0.0666666666666667
1040871	0.0666666666666667
936524	0.0666666666666667
1103829	0.0666666666666667
750529	0.0666666666666667
1080511	0.0666666666666667
755839	0.0666666666666667
1039128	0.0666666666666667
645018	0.0666666666666667
1095376	0.0666666666666667
760610	0.0666666666666667
412677	0.0666666666666667
507362	0.0666666666666667
508049	0.0666666666666667
306010	0.0666666666666667
354084	0.0666666666666667
321172	0.0666666666666667
346465	0.0666666666666667
306319	0.0666666666666667
354864	0.0666666666666667
341454	0.0666666666666667
353298	0.0666666666666667
330229	0.0666666666666667
326106	0.0666666666666667
330123	0.0666666666666667
346356	0.0666666666666667
331940	0.0666666666666667
319368	0.0666666666666667
340880	0.0666666666666667
330149	0.0666666666666667
343905	0.0666666666666667
325117	0.0666666666666667
342736	0.0666666666666667
322040	0.0666666666666667
336512	0.0666666666666667
312928	0.0666666666666667
337510	0.0666666666666667
328613	0.0666666666666667
323813	0.0666666666666667
308668	0.0666666666666667
313845	0.0666666666666667
331354	0.0666666666666667
320846	0.0666666666666667
331777	0.0666666666666667
326103	0.0666666666666667
328922	0.0666666666666667
333318	0.0666666666666667
353507	0.0666666666666667
338499	0.0666666666666667
337800	0.0666666666666667
310736	0.0666666666666667
341968	0.0666666666666667
311935	0.0666666666666667
354951	0.0666666666666667
351060	0.0666666666666667
303958	0.0666666666666667
319750	0.0666666666666667
339276	0.0666666666666667
318469	0.0666666666666667
340593	0.0666666666666667
355395	0.0666666666666667
309792	0.0666666666666667
344822	0.0666666666666667
322299	0.0666666666666667
341308	0.0666666666666667
314519	0.0666666666666667
351459	0.0666666666666667
344410	0.0666666666666667
327995	0.0666666666666667
354543	0.0666666666666667
330108	0.0666666666666667
342461	0.0666666666666667
309673	0.0666666666666667
127412	0.0666666666666667
126192	0.0666666666666667
124311	0.0666666666666667
126170	0.0666666666666667
122706	0.0666666666666667
123090	0.0666666666666667
126013	0.0666666666666667
125584	0.0666666666666667
117647	0.0666666666666667
125598	0.0666666666666667
122476	0.0666666666666667
115637	0.0666666666666667
122777	0.0666666666666667
115978	0.0666666666666667
116261	0.0666666666666667
116230	0.0666666666666667
122257	0.0666666666666667
121701	0.0666666666666667
126790	0.0666666666666667
116157	0.0666666666666667
118249	0.0666666666666667
115919	0.0666666666666667
119117	0.0666666666666667
120083	0.0666666666666667
125093	0.0666666666666667
126312	0.0666666666666667
118958	0.0666666666666667
121697	0.0666666666666667
125408	0.0666666666666667
123593	0.0666666666666667
121105	0.0666666666666667
120547	0.0666666666666667
119411	0.0666666666666667
126313	0.0666666666666667
117437	0.0666666666666667
117274	0.0666666666666667
115957	0.0666666666666667
118930	0.0666666666666667
117852	0.0666666666666667
117025	0.0666666666666667
127169	0.0666666666666667
123843	0.0666666666666667
121647	0.0666666666666667
127480	0.0666666666666667
125015	0.0666666666666667
120654	0.0666666666666667
124963	0.0666666666666667
120516	0.0666666666666667
120517	0.0666666666666667
118582	0.0666666666666667
120251	0.0666666666666667
126221	0.0666666666666667
125285	0.0666666666666667
123703	0.0666666666666667
117445	0.0666666666666667
125593	0.0666666666666667
116022	0.0666666666666667
126092	0.0666666666666667
127036	0.0666666666666667
121347	0.0666666666666667
118181	0.0666666666666667
125453	0.0666666666666667
120848	0.0666666666666667
119578	0.0666666666666667
119638	0.0666666666666667
125200	0.0666666666666667
121793	0.0666666666666667
118991	0.0666666666666667
120352	0.0666666666666667
126637	0.0666666666666667
119475	0.0666666666666667
118558	0.0666666666666667
127370	0.0666666666666667
125037	0.0666666666666667
127684	0.0666666666666667
126547	0.0666666666666667
124306	0.0666666666666667
123008	0.0666666666666667
120212	0.0666666666666667
123230	0.0666666666666667
125400	0.0666666666666667
121471	0.0666666666666667
122332	0.0666666666666667
121604	0.0666666666666667
119613	0.0666666666666667
116992	0.0666666666666667
117619	0.0666666666666667
117142	0.0666666666666667
120610	0.0666666666666667
127740	0.0666666666666667
120407	0.0666666666666667
116675	0.0666666666666667
126700	0.0666666666666667
124641	0.0666666666666667
119378	0.0666666666666667
124887	0.0666666666666667
116463	0.0666666666666667
118723	0.0666666666666667
127756	0.0666666666666667
119176	0.0666666666666667
117779	0.0666666666666667
116183	0.0666666666666667
121907	0.0666666666666667
126004	0.0666666666666667
123046	0.0666666666666667
126728	0.0666666666666667
126458	0.0666666666666667
118754	0.0666666666666667
116068	0.0666666666666667
126404	0.0666666666666667
126272	0.0666666666666667
120569	0.0666666666666667
121098	0.0666666666666667
119571	0.0666666666666667
125180	0.0666666666666667
121244	0.0666666666666667
123412	0.0666666666666667
125799	0.0666666666666667
120292	0.0666666666666667
124357	0.0666666666666667
126956	0.0666666666666667
123799	0.0666666666666667
115935	0.0666666666666667
117047	0.0666666666666667
125358	0.0666666666666667
126807	0.0666666666666667
124841	0.0666666666666667
118094	0.0666666666666667
126035	0.0666666666666667
127836	0.0666666666666667
121058	0.0666666666666667
118216	0.0666666666666667
122821	0.0666666666666667
118020	0.0666666666666667
117440	0.0666666666666667
117441	0.0666666666666667
117692	0.0666666666666667
122387	0.0666666666666667
126607	0.0666666666666667
120411	0.0666666666666667
123556	0.0666666666666667
124206	0.0666666666666667
120369	0.0666666666666667
127062	0.0666666666666667
123572	0.0666666666666667
116845	0.0666666666666667
126400	0.0666666666666667
124890	0.0666666666666667
124416	0.0666666666666667
118023	0.0666666666666667
125695	0.0666666666666667
118910	0.0666666666666667
127134	0.0666666666666667
125206	0.0666666666666667
118133	0.0666666666666667
125314	0.0666666666666667
125165	0.0666666666666667
117151	0.0666666666666667
119292	0.0666666666666667
118388	0.0666666666666667
119188	0.0666666666666667
118077	0.0666666666666667
116683	0.0666666666666667
117841	0.0666666666666667
122826	0.0666666666666667
122573	0.0666666666666667
1070699	0.0666666666666667
355378	0.0666666666666667
336541	0.0666666666666667
303910	0.0666666666666667
315368	0.0666666666666667
328321	0.0666666666666667
321488	0.0666666666666667
4379286	0.0666666666666667
845723	0.0666666666666667
4484933	0.0666666666666667
4484934	0.0666666666666667
4484935	0.0666666666666667
4091929	0.0666666666666667
4404485	0.0666666666666667
1795137	0.0666666666666667
3746305	0.0666666666666667
1608611	0.0666666666666667
4436189	0.0666666666666667
310271	0.0666666666666667
4377299	0.0666666666666667
4475763	0.0666666666666667
4391197	0.0666666666666667
4367134	0.0666666666666667
4456149	0.0666666666666667
1767173	0.0666666666666667
4334989	0.0666666666666667
